Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Storage Costs,2017-10-02,5100940572,852.73,Data Space Limited
Manchester City Council,Manchester Leisure,Storage Costs,2017-10-02,5100940574,551.89,Data Space Limited
Manchester City Council,Manchester Leisure,Professional fees,2017-10-02,5100940620,692.98,Intererence Art
Manchester City Council,Hospitality + Trading Services,Rents,2017-10-02,5100940608,1597.00,Network Rail Property
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763908,842.19,Chicken Joes Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905764036,744.30,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763905,732.92,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763931,730.17,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763851,708.65,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905764154,659.69,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763935,647.55,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763742,644.79,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763798,639.88,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905764034,624.77,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763906,610.60,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763957,604.18,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763927,594.62,Pasta King (Uk) Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905764090,591.42,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763784,590.68,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763741,581.85,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763897,569.62,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905764167,563.31,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763933,562.26,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763861,559.87,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763871,550.73,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763895,539.98,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905763941,538.52,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905764056,504.05,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-02,1905764076,501.41,Ralph Livesey Ltd
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,2017-10-02,5100940547,5509.00,The Work Company
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,2017-10-02,5100940549,5509.00,The Work Company
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,2017-10-02,5100940551,5509.00,The Work Company
Manchester City Council,Adult Social Care,Payments for services,2017-10-02,5100940533,17949.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2017-10-02,5100940527,9112.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2017-10-02,5100940528,5921.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2017-10-02,5100940532,5921.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2017-10-02,5100940534,5348.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2017-10-02,5100940531,4775.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2017-10-02,5100940529,3056.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2017-10-02,5100940526,2674.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Supported Accommodation,2017-10-02,5100940573,800.00,Manchester Settlement
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2017-10-02,5100939637,349466.39,Laing O'Rourke Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2017-10-02,5100939637,71340.26,Laing O'Rourke Construction Ltd
Manchester City Council,Corporate Services,Professional fees,2017-10-02,5100940550,5712.00,Turner & Townsend Cost
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2017-10-02,5100940597,55936.92,Conlon Construction Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2017-10-02,5100940597,28556.05,Conlon Construction Ltd
Manchester City Council,Chief Executives,Advertising,2017-10-02,5100940548,10000.00,Trinity Mirror NW2 Ltd
Manchester City Council,Regeneration Finance,Internal Repairs and Maintenance for buildings,2017-10-02,5100940545,74182.16,Manchester Working Ltd
Manchester City Council,GMIST (Greater Mcr Integrated),Grant and subscriptions awarded,2017-10-02,5100940625,25675.00,Oldham Coliseum Theatre
Manchester City Council,GMIST (Greater Mcr Integrated),Grant and subscriptions awarded,2017-10-02,5100940624,25675.00,Oldham Coliseum Theatre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-11-02,5100945029,75000.00,Young Manchester
Manchester City Council,Chief Executives,Publications,2017-11-02,5100944762,32357.00,Lexis Nexis Uk
Manchester City Council,Manchester Leisure,Refuse Collection,2017-10-03,1905764328,1288.39,Enterprise Manchester TRADE
Manchester City Council,Manchester Leisure,Refuse Collection,2017-10-03,1905764331,638.37,Enterprise Manchester TRADE
Manchester City Council,Manchester Leisure,Hire of Premises,2017-10-03,5100940693,1440.00,Grove Village Residents association
Manchester City Council,Manchester Leisure,Hire of Premises,2017-10-03,5100940566,537.50,HCA International Ltd
Manchester City Council,Manchester Leisure,Hire of Premises,2017-10-03,5100940692,720.00,Grove Village Residents association
Manchester City Council,Manchester Leisure,Catering,2017-10-03,5100940733,2525.45,Manchester Central
Manchester City Council,Manchester Leisure,Professional fees,2017-10-03,5100940567,7755.10,Juice Festivals
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2017-10-03,1905764324,3610.29,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2017-10-03,1905764325,3581.93,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2017-10-03,1905764321,1448.16,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2017-10-03,1905764323,1048.57,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2017-10-03,1905764322,1038.12,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2017-10-03,1905764320,985.79,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2017-10-03,1905764319,815.77,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,"Clothes, Uniform and Laundry",2017-10-03,5100940707,740.00,E & E Workwear
Manchester City Council,Adult Social Care,"Provision of non- alcoholic drinks, including water",2017-10-03,5100940662,1612.50,Manchester Central
Manchester City Council,Adult Social Care,"Provision of non- alcoholic drinks, including water",2017-10-03,5100940663,1612.50,Manchester Central
Manchester City Council,Adult Social Care,Catering,2017-10-03,5100940743,1217.00,Manchester Central
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-10-03,5100940700,488333.67,Central Manchester University Hosp
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-10-03,5100940690,925.00,Moodswings Network
Manchester City Council,Adult Social Care,Payments for services,2017-10-03,5100940798,217545.12,Future Directions CIC
Manchester City Council,Adult Social Care,Payments for services,2017-10-03,5100940797,8369.18,Future Directions CIC
Manchester City Council,Adult Social Care,Payments for services,2017-10-03,5100926769,7500.00,Alere Ltd
Manchester City Council,Adult Social Care,Supported Accommodation,2017-10-03,5100940613,540.45,St.Vincent'S Housing Association
Manchester City Council,Adult Social Care,Legal Fees,2017-10-03,1905761283,715.00,Redacted Personal Information
Manchester City Council,Chief Executives,Agency staff provision,2017-10-03,5100940699,6648.92,Hays Personnel
Manchester City Council,Chief Executives,Payments to Sub-Contractors,2017-10-03,5100940655,606.61,Redacted Personal Information
Manchester City Council,Chief Executives,Grant Payments,2017-10-03,5100940626,7500.00,Contact Theatre Company
Manchester City Council,Chief Executives,Catering,2017-10-03,5100940734,665.41,Manchester Central
Manchester City Council,Regeneration Finance,Refuse Collection,2017-10-03,1905764316,960.12,Enterprise Manchester TRADE
Manchester City Council,Regeneration Finance,Refuse Collection,2017-10-03,1905764315,853.44,Enterprise Manchester TRADE
Manchester City Council,Highways Services,Hire of Machinery,2017-10-03,5100940555,18494.93,Eastlands Homes Partnership Ltd
Manchester City Council,Highways Services,Compensation Payments,2017-10-03,1700074302,1100.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,2017-10-04,5100940691,2260.00,Pro-Kill Environmental Services
Manchester City Council,Manchester Leisure,Refuse Collection,2017-10-04,5100941075,2678.00,Dickinson Environmental
Manchester City Council,Manchester Leisure,Grant Payments,2017-10-04,5100940830,3892.33,Whalley Range Forum
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-10-04,5100941001,54661.00,University Of Manchester
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-10-04,5100940814,1605.00,Northmoor Together
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-10-04,5100940813,860.00,Olympias Music Foundation
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-10-04,5100940826,540.00,Widows Empowerment Trust
Manchester City Council,Manchester Leisure,Special Events,2017-10-04,5100940807,1000.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2017-10-04,5100940952,5728.80,Specialist Vehicle rental
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769182,1254.18,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769210,1235.89,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769029,1196.41,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769209,1053.18,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769208,940.06,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769128,858.59,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769114,800.73,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769090,765.06,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769250,708.78,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769329,621.10,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769268,594.54,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769054,568.13,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769078,560.30,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769138,552.94,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769212,550.29,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769161,546.15,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769227,540.60,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769016,525.05,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769035,518.72,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769340,509.16,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-10-04,1905769151,500.54,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Courier Costs,2017-10-04,5100940930,3332.00,Scalamander Business Services Ltd
Manchester City Council,Adult Social Care,Training and Development,2017-10-04,5100940824,850.00,Manchester Metropolitan University
Manchester City Council,Adult Social Care,Training and Development,2017-10-04,5100940825,850.00,Manchester Metropolitan University
Manchester City Council,Adult Social Care,Rents,2017-10-04,1905764390,750.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,2017-10-04,1905764310,700.00,Dar & Co Solicitors
Manchester City Council,Adult Social Care,Equipment,2017-10-04,5100941025,584.13,Eps Supplies Ltd
Manchester City Council,Adult Social Care,Professional fees,2017-10-04,1905764463,598.15,Target Psychology Ltd
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,2017-10-04,5100940821,146868.00,Manchester Metropolitan University
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2017-10-04,5100941016,9768.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2017-10-04,5100941014,7214.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-10-04,1905764456,3118.00,Virgin Care Servs Ltd
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-10-04,1905764447,1043.00,Virgin Care Servs Ltd
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-10-04,1905764455,1014.00,Virgin Care Servs Ltd
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-10-04,1905764406,952.06,Chelsea & Westminster Hosp NHSFT
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-10-04,1905764398,804.00,Blackpool Teaching Hospitals NHS FT
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-10-04,5100940875,4376.25,Manchester United Foundation
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-10-04,5100940869,1524.25,N-Gage Project
Manchester City Council,Adult Social Care,Payments for services,2017-10-04,5100940887,15397.67,My World Inspired
Manchester City Council,Adult Social Care,Day Care Payments,2017-10-04,5100940838,779.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Personal needs of client,2017-10-04,5100940581,17673.20,Prism Medical UK Carefree Division
Manchester City Council,Adult Social Care,Expenditure re Internal Trading Ordered Externally,2017-10-04,5100940801,903.75,University Of Manchester
Manchester City Council,Corporate Services,Printing,2017-10-04,5100941053,1851.00,Mail Solutions
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,2017-10-04,5100941043,9000.00,Kpmg Llp
Manchester City Council,Housing Revenue Account,Legal Fees,2017-10-04,1905762501,1829.00,Sph Costing Services Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-10-04,5100940871,10026.61,Reed Employment Plc
Manchester City Council,Chief Executives,Vehicle Hire Costs,2017-10-04,5100940953,750.75,Manchester Van Hire Ltd
Manchester City Council,Chief Executives,Catering,2017-10-04,5100940956,975.25,Manchester Central
Manchester City Council,Chief Executives,Printing,2017-10-04,5100940682,1110.00,Astra Signs
Manchester City Council,Chief Executives,Printing,2017-10-04,5100940760,715.00,Astra Signs
Manchester City Council,Chief Executives,Printing,2017-10-04,5100940763,580.00,Astra Signs
Manchester City Council,Chief Executives,Printing,2017-10-04,5100941045,507.50,Mail Solutions
Manchester City Council,Chief Executives,I T Provision,2017-10-04,5100940681,1050.00,Egan Reid Stationery Co Ltd
Manchester City Council,Chief Executives,ICT Support & Maintenance,2017-10-04,5100940822,27882.50,ESRI (Uk) Ltd
Manchester City Council,Chief Executives,ICT Support & Maintenance,2017-10-04,5100940816,27882.50,ESRI (Uk) Ltd
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2017-10-04,5100941065,137500.00,National Football Museum
Manchester City Council,Chief Executives,Compensation Payments,2017-10-04,1905764396,2117.20,Stockport Psychology Services
Manchester City Council,Chief Executives,Compensation Payments,2017-10-04,1905764458,729.80,Redacted Personal Information
Manchester City Council,Chief Executives,Compensation Payments,2017-10-04,1905764461,571.13,Redacted Personal Information
Manchester City Council,Regeneration Finance,Equipment,2017-10-04,5100941026,2280.00,Falcon Foodservice Equipment
Manchester City Council,Regeneration Finance,Equipment,2017-10-04,5100940975,761.10,Arco Group Ltd
Manchester City Council,Regeneration Finance,Stationery,2017-10-04,5100940918,527.56,Banner Group Limited
Manchester City Council,Regeneration Finance,Stationery,2017-10-04,5100940957,527.56,Banner Group Limited
Manchester City Council,Regeneration Finance,Stationery,2017-10-04,5100940964,527.56,Banner Group Limited
Manchester City Council,Regeneration Finance,Expenditure re Internal Trading Ordered Externally,2017-10-04,5100940866,640.50,United Flags & Flagstaffs Ltd
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,2017-10-05,5100941092,895.00,WSI
Manchester City Council,Manchester Leisure,Security,2017-10-05,5100941147,750.00,Redacted Personal Information
