Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Refuse Collection,2020-11-02,5101108404,1982.00,Dickinson Environmental
Manchester City Council,Manchester Leisure,Equipment,2020-11-02,5101108414,650.85,The Helping Hand Company Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-11-02,1907022469,1107.48,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-11-02,1907022397,599.79,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-11-02,1907022382,596.74,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-11-02,1907022409,580.97,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-11-02,1907022398,548.24,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-11-02,1907022385,518.93,Ralph Livesey Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2020-11-02,5101108391,3650.00,D.J. Minibus Travel
Manchester City Council,Childrens & Education Services,Professional fees,2020-11-02,5101108402,2400.00,Advanced Child Care Assessments
Manchester City Council,Childrens & Education Services,Professional fees,2020-11-02,5101108399,2000.00,Cushman & Wakefield
Manchester City Council,Childrens & Education Services,Professional fees,2020-11-02,5101108365,1156.40,Forensic Testing Service Ltd
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2020-11-02,5101108361,8021.09,New Bridge School
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2020-11-02,5101108363,2019.42,New Bridge School
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2020-11-02,5101108362,1156.87,New Bridge School
Manchester City Council,Childrens & Education Services,Payments for services,2020-11-02,5101108379,21400.00,Enhance EHC Ltd
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108375,930.00,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108385,930.00,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108381,900.00,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108384,871.01,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108396,840.00,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108395,786.75,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108413,766.01,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108416,766.01,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108421,766.01,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108409,741.30,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108420,741.30,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108382,593.04,Mears Limited
Manchester City Council,Adult Social Care,Rents,2020-11-02,5101108410,561.98,Mears Limited
Manchester City Council,Adult Social Care,Contract Cleaning External,2020-11-02,5101108371,1495.00,Fishers Cleaning Services Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2020-11-02,5101108423,13782.14,Breakthrough Uk Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2020-11-02,5101108423,3707.88,Breakthrough Uk Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2020-11-02,1907014436,600.00,Halo Media Ltd
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,2020-11-02,5101108357,2027.44,Switch2 Energey Limited
Manchester City Council,Chief Executives,Agency staff provision,2020-11-02,5101108424,9706.00,Venn Group Ltd
Manchester City Council,Chief Executives,AVC NI,2020-11-02,1906996506,4604.95,AVC Wise Ltd
Manchester City Council,Chief Executives,Professional fees,2020-11-02,1907021717,870.00,18 St John Street Chambers
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2020-11-02,5101108356,12000.00,Gardiner & Theobald LLP
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2020-11-02,5101108358,12000.00,Gardiner & Theobald LLP
Manchester City Council,Chief Executives,Legal Fees,2020-11-02,1907012969,74650.00,Coden House Chambers
Manchester City Council,Chief Executives,Compensation Payments,2020-11-02,1907021710,504.00,Medico-Legal North West
Manchester City Council,Highways Services,Rents,2020-11-02,1907006499,310045.90,Colliers International (Client A/C)
Manchester City Council,Highways Services,Rents,2020-11-02,1907006500,3480.64,Colliers International (Client A/C)
Manchester City Council,Highways Services,Payments to Sub-Contractors,2020-11-02,5101108383,18282.00,Rosgal Ltd
Manchester City Council,Highways Services,Compensation Payments,2020-11-02,1907021719,591.04,Esure Insurance
Manchester City Council,Manchester Leisure,Equipment,2020-11-03,5101108407,1250.00,Flowprotect Ltd
Manchester City Council,Manchester Leisure,Professional fees,2020-11-03,1907023673,11750.00,EMARKETER INC
Manchester City Council,Manchester Leisure,Professional fees,2020-11-03,5101108458,971.60,Redacted Personal Information
Manchester City Council,Manchester Leisure,Third party payments to other Local Authorities,2020-11-03,5101108464,7445.05,GMCA
Manchester City Council,Manchester Leisure,Legal Fees,2020-11-03,1907006465,700.00,Trinity Chambers
Manchester City Council,Manchester Leisure,Legal Fees,2020-11-03,1907019736,900.00,Trinity Chambers
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-11-03,5101108467,6412.79,F.R.Sharrock Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-11-03,5101108552,1038.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-11-03,5101108557,1038.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-11-03,5101108478,930.00,R & M Developments Ltd
Manchester City Council,Childrens & Education Services,Agency staff provision,2020-11-03,5101108524,884.73,Manchester Deaf Centre Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2020-11-03,5101108426,8641.96,MCR Blackcab Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2020-11-03,5101108425,8303.15,MCR Blackcab Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2020-11-03,5101108428,2369.51,MCR Blackcab Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2020-11-03,5101108430,1361.82,MCR Blackcab Ltd
Manchester City Council,Childrens & Education Services,Professional fees,2020-11-03,1907022492,12000.00,Redacted Personal Information
Manchester City Council,Childrens & Education Services,Professional fees,2020-11-03,1907019946,2367.12,Waddington & Son Solicitors
Manchester City Council,Childrens & Education Services,Professional fees,2020-11-03,1907019950,1550.00,Waddington & Son Solicitors
Manchester City Council,Childrens & Education Services,Professional fees,2020-11-03,1907016751,1243.75,Waddington & Son Solicitors
Manchester City Council,Childrens & Education Services,Professional fees,2020-11-03,1907021715,968.75,Redacted Personal Information
Manchester City Council,Childrens & Education Services,Professional fees,2020-11-03,1907022292,952.00,Olsen Radiology Ltd
Manchester City Council,Childrens & Education Services,Professional fees,2020-11-03,1907017604,848.80,Redacted Personal Information
