Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Contract Cleaning External,2021-06-01,5101134905,750.00,Northwest Asbestos Removals Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2021-06-01,5101134941,4500.00,Groundwork Landscapes Ltd
Manchester City Council,Manchester Leisure,Professional fees,2021-06-01,5101134904,600.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,2021-06-01,5101134966,14705.20,Standard Fuels Oils
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2021-06-01,5101134946,4265.10,Fleet Dynamic Consultancy Ltd
Manchester City Council,Hospitality + Trading Services,Compensation Payments,2021-06-01,1907244620,8906.84,CLATTERBRIDGE PRIVATE CLINIC
Manchester City Council,Hospitality + Trading Services,Compensation Payments,2021-06-01,1907244622,8906.84,CLATTERBRIDGE PRIVATE CLINIC
Manchester City Council,Childrens & Education Services,Security,2021-06-01,5101134988,2354.43,Community Security (North West)
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2021-06-01,5101134947,1210.00,JKR Travel
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2021-06-01,5101134962,11459.30,New Bridge School
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2021-06-01,5101134914,2019.42,New Bridge School
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2021-06-01,5101134907,1156.87,New Bridge School
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2021-06-01,5101134960,1156.87,New Bridge School
Manchester City Council,Childrens & Education Services,Payments for services,2021-06-01,5101134963,37050.00,Social Care Services (Clayton) Ltd
Manchester City Council,Childrens & Education Services,Supported Accommodation,2021-06-01,5101134931,535.64,Redacted Personal Information
Manchester City Council,Childrens & Education Services,Personal needs of client,2021-06-01,5101134916,14905.60,Phonak UK
Manchester City Council,Adult Social Care,Agency staff provision,2021-06-01,5101134903,527.76,Vitality 24
Manchester City Council,Adult Social Care,Rents,2021-06-01,1907248905,1066.00,Balmer and co estates limited
Manchester City Council,Adult Social Care,Rents,2021-06-01,1907248897,500.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Equipment,2021-06-01,5101134975,892.20,RNIB
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2021-06-01,5101134951,98000.00,Stepping Stone Projects
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2021-06-01,5101134979,16454.00,Stepping Stone Projects
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2021-06-01,5101134935,14092.66,The Shaw Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2021-06-01,5101134949,5107.14,Stepping Stone Projects
Manchester City Council,Adult Social Care,Payments for services,2021-06-01,5101134965,28275.00,Morelife (UK) Ltd
Manchester City Council,Adult Social Care,Payments for services,2021-06-01,5101134971,13327.00,Morelife (UK) Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,2021-06-01,5101134972,4468.00,Arawak Walton Housing Association
Manchester City Council,Adult Social Care,Personal needs of client,2021-06-01,5101134925,2282.75,Direct Healthcare Group Ltd
Manchester City Council,Housing Revenue Account,Legal Fees,2021-06-01,1907246758,3602.56,Redacted Personal Information
Manchester City Council,Chief Executives,Professional fees,2021-06-01,5101134920,5850.17,Buckingham Futures Limited
Manchester City Council,Chief Executives,Funeral and coroner related services,2021-06-01,5101134900,6108.00,Kane Funeral Services
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,2021-06-01,5101134986,1700.00,Community Security (North West)
Manchester City Council,Regeneration Finance,Rents,2021-06-01,1907243920,10909.50,The Arch Company Properties Ltd
Manchester City Council,Regeneration Finance,Rents,2021-06-01,1907243648,10062.13,Moss Side Millennium Powerhouse Ltd
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,2021-06-01,5101134908,24928.00,Proper Job Theatre company
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,2021-06-01,5101134969,16743.00,Reform Radio CIC
Manchester City Council,Highways Services,Building Materials for direct delivery,2021-06-01,5101134997,697.64,Benchmark Building Supplies Ltd
Manchester City Council,Highways Services,Purchase of stores for re-distribution,2021-06-01,5101134994,2998.00,Benchmark Building Supplies Ltd
Manchester City Council,Highways Services,Purchase of stores for re-distribution,2021-06-01,5101134995,2398.40,Benchmark Building Supplies Ltd
Manchester City Council,Highways Services,Purchase of stores for re-distribution,2021-06-01,5101134990,693.53,Benchmark Building Supplies Ltd
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2021-06-02,5101134950,569.94,Machine Mart Ltd
Manchester City Council,Manchester Leisure,Cash Collection,2021-06-02,5101135038,3442.50,N-Gage Project
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2021-06-02,5101135130,4064.28,Fallowfield Secret Garden
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2021-06-02,5101135099,1075.00,4CT Limited
Manchester City Council,Manchester Leisure,Special Events,2021-06-02,1907237891,600.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2021-06-02,5101135013,1038.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2021-06-02,5101135026,1038.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2021-06-02,5101135056,1038.50,R & M Developments Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2021-06-02,5101135022,1416.80,Redacted Personal Information
Manchester City Council,Childrens & Education Services,Professional fees,2021-06-02,1907248819,1118.75,Weightmans LLP Solicitors
