Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2021-06-03,ALLSTAR BUSINESS SOLUTIONS LTD,3629237,18.68,AS60046921
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2021-06-04,HEIGHT FOR HIRE LTD,3629441,500.00,
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Miscellaneous Expenditure,2021-06-23,LANDMARK TRADING (STAMFORD) LTD,3630165,383.62,
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2021-06-03,ALLSTAR BUSINESS SOLUTIONS LTD,3629237,58.19,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2021-06-10,DR CHRISTIAN LACHMANN,3629802,1017.50,PQ Dr C Lachmann May 2021
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2021-06-10,DR R SPENCER,3629804,370.00,PQ Dr R Spencer May 2021
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2021-06-10,DR VIVIENNE JAYNE POSKITT,3629803,721.50,PQ DR V Poskitt May 2021
Harrogate Borough Council,Supplies and Services,C,Community,Bereavement Services,Equipment,2021-06-09,FACULTATIEVE TECHNOLOGIES LTD,3629532,50164.36,Stonefall Crematorium
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2021-06-25,FALON NAMEPLATES LTD,3630119,1118.17,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2021-06-29,HILTON CABINET CO LTD,3630567,222.72,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Subscriptions,2021-06-04,ICCM PAYMENTS,3629349,455.00,ICCM Corporate Membership 202122
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2021-06-07,MASON CLARK ASSOCIATES LTD,3629189,475.00,Other Consultants Fees
Harrogate Borough Council,Income,R,Community,Bereavement Services,Sale of Full Burial Rights,2021-06-24,Redacted - Personal data,3630184,1123.00,PQ Stonefall Grave Buy Back M 3138
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2021-06-04,VIVEDIA LTD T/A OBITUS,3629449,2213.00,Webcasts
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2021-06-23,BULLOUGHS CLEANING SERVICES LTD,3629845,919.02,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2021-06-18,JANGRO NETWORK LIMITED,3629773,346.00,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2021-06-22,JANGRO NETWORK LIMITED,3629063,447.00,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2021-06-22,JANGRO NETWORK LIMITED,3629010,512.43,
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2021-06-04,NORTHGATE VEHICLE HIRE LTD,3628921,233.80,IHMT
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2021-06-28,TRAVAIL EMPLOYMENT GROUP LTD,3630591,1181.09,Redacted - Personal data
Harrogate Borough Council,Income,R,Community,Business Development,Hire of Market Stalls-incl pitch,2021-06-24,ANDREW SUTCLIFFE,3630176,260.00,PQ Incentive payment
