Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2018-11-26,A A FOSTER,3571283,615.00,
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2018-11-05,ALLSTAR BUSINESS SOLUTIONS LTD,4709043,52.58,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-11-14,DR CHRISTIAN LACHMANN,3571670,888.00,PQ  Dr C Lachmann September 201 8 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-11-14,DR R SPENCER,3571675,444.00,PQ  Dr R Spencer October 201 8 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2018-11-14,DR VIVIENNE JAYNE POSKITT,3571671,740.00,PQ  Dr V Poskitt October 2018 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2018-11-14,HILLARYS BLINDS LTD,3571618,395.82,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Other Premises Related Costs,2018-11-05,MOOR & VALLEY LTD,3571179,3500.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Reactive Repairs & Maint - Bldgs,2018-11-14,SAFECONTROL LTD,3570678,532.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2018-11-28,TMS LTD,3571103,840.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2018-11-28,VIVEDIA LTD T/A OBITUS,3571174,639.27,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Software Purchases Wiring etc,2018-11-28,VIVEDIA LTD T/A OBITUS,3571175,15000.00,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2018-11-28,BULLOUGHS CLEANING SERVICES LTD,3571366,309.40,Blossomgate Hostel
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2018-11-28,BULLOUGHS CLEANING SERVICES LTD,3571367,653.57,Cavendish House 23
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2018-11-28,BULLOUGHS CLEANING SERVICES LTD,3571330,790.97,Avondale House The
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2018-11-28,CORDANT PEOPLE LIMITED,3572523,305.22,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2018-11-26,CORDANT PEOPLE LIMITED,3572478,344.94,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2018-11-12,CORDANT PEOPLE LIMITED,3571291,347.55,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2018-11-21,CORDANT PEOPLE LIMITED,3571887,383.19,Redacted - Personal Data
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2018-11-26,NORTHGATE VEHICLE HIRE LTD,3572133,243.80,NX1 8YMO
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2018-11-26,NORTHGATE VEHICLE HIRE LTD,3572128,264.50,NX1 8YWD SWAP
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2018-11-26,NORTHGATE VEHICLE HIRE LTD,3572132,264.50,NX1 8YXH SWAP
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2018-11-26,NORTHGATE VEHICLE HIRE LTD,3572135,264.50,NV18EEF SWAP
Harrogate Borough Council,Premises,R,Community,Building Cleaning Operations,Refuse Collection/Removal,2018-11-12,PHS GROUP PLC,3571413,213.76,Public Conveniences  Crescent
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2018-11-12,PHS GROUP PLC,3571409,252.80,Ripon Town Hall
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2018-11-12,PHS GROUP PLC,3571412,252.80,Ripon Town Hall  Market Place
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2018-11-28,PHS GROUP PLC,3571415,252.80,Ripon Town Hall  Market
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2018-11-12,PHS GROUP PLC,3571410,404.58,Jubilee Multi Storey Car Park
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2018-11-12,PHS GROUP PLC,3571411,417.12,Jubilee Multi Storey Car Park
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2018-11-26,PHS GROUP PLC,3571414,417.12,Jubilee Multi Storey Car Park
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2018-11-21,PROFESSIONAL PAPER SUPPLIES LTD,3570574,262.20,Claro Road Deliveries
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2018-11-07,PROFESSIONAL PAPER SUPPLIES LTD,4708057,472.50,The Civic Centre
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2018-11-07,PROFESSIONAL PAPER SUPPLIES LTD,4708196,893.60,Claro Road Deliveries
