Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Employees,R,Community,Property Services (DCS),Temporary Staff,2020-02-03,1ST SELECT LIMITED,3601644,925.00,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Property Services (DCS),Temporary Staff,2020-02-03,1ST SELECT LIMITED,3602086,925.00,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Property Services (DCS),Temporary Staff,2020-02-10,1ST SELECT LIMITED,3602503,925.00,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Property Services (DCS),Temporary Staff,2020-02-17,1ST SELECT LIMITED,3602932,925.00,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Property Services (DCS),Temporary Staff,2020-02-26,1ST SELECT LIMITED,3603356,1006.00,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Property Services (DCS),Temporary Staff,2020-02-19,1ST SELECT LIMITED,3602933,1117.15,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Property Services (DCS),Temporary Staff,2020-02-10,1ST SELECT LIMITED,3602299,1850.00,Temporary Staff
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2020-02-19,2EXCEL GEO LTD,3602935,500.00,Other Consultants Fees
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2020-02-19,2EXCEL GEO LTD,3602003,3391.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2020-02-19,A. E. DUFFIELD & SONS LIMITED,3602077,360.00,
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,Equipment,2020-02-12,A. E. DUFFIELD & SONS LIMITED,3601310,2687.50,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Intangible Assets & licences 1 yr plus,2020-02-26,ACCESS SYSTEMS UK LTD T/A ACCESSPAY,3602929,1200.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Credit Card Services,2020-02-05,ADELANTE SOFTWARE LTD,3600504,519.24,ConnectPay Invoice for Period 01122019 to 31122019
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2020-02-26,AEBI SCHMIDT UK LTD,3603610,334.58,Claro Road
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2020-02-03,AIRCO REFRIDGERATION & AIR CONDITIONING LTD,3598563,4987.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2020-02-10,AIRCO REFRIDGERATION & AIR CONDITIONING LTD,3597914,650.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2020-02-12,AIRCO REFRIDGERATION & AIR CONDITIONING LTD,3601206,1134.50,CIVIC CENTRE
