Supplier Name,Category Family,Invoice GL Date,Spend
1Spatial Group Ltd,Information Technology,2019-11-09,213481.40
1st Inrail Ltd,General Civils,2019-11-09,29801.09
1st Inrail Ltd,Track,2019-11-09,48098.80
1st Inrail Ltd,Track,2019-11-09,41674.43
1st Inrail Ltd,Track,2019-11-09,104423.78
1st Inrail Ltd,Track,2019-11-09,173905.80
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-11-09,44985.50
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-11-09,33587.76
A R Cook & Son (Plant Hire) Ltd,Buildings,2019-11-09,29559.62
ABB Ltd,Electrification and Fixed Plant,2019-11-27,279767.45
ABB Ltd,Electrification and Fixed Plant,2019-11-28,327138.67
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-11-09,53438.40
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-11-09,33254.83
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-11-09,41378.68
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-11-09,42901.46
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-11-09,33421.73
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-11-09,69269.62
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-11-09,40476.86
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-11-09,35625.60
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-11-09,33254.83
AECOM Ltd,General Civils,2019-11-09,55515.50
AECOM Ltd,General Civils,2019-11-09,38207.28
AECOM Ltd,General Civils,2019-11-09,307736.59
AECOM Ltd,General Civils,2019-11-09,307736.59
AECOM Ltd,Professional Services Direct,2019-11-09,25029.80
AECOM Ltd,Professional Services Direct,2019-11-09,367316.34
AECOM Ltd,Professional Services Direct,2019-11-09,25525.54
AECOM Ltd,Professional Services Direct,2019-11-09,45107.46
AECOM Ltd,Professional Services Direct,2019-11-29,37303.63
AECOM Ltd,Professional Services Direct,2019-11-29,64496.01
AECOM Ltd,Professional Services Direct,2019-11-29,50396.39
AECOM Ltd,Track,2019-11-06,184790.32
AECOM Ltd,Track,2019-11-06,121837.83
AECOM Ltd,Track,2019-11-06,29958.24
AECOM Ltd,Track,2019-11-07,263746.07
AECOM Ltd,Track,2019-11-07,36098.32
AECOM Ltd,Track,2019-11-07,53091.19
AECOM Ltd,Track,2019-11-07,54117.51
AECOM Ltd,Track,2019-11-28,59712.27
AECOM Ltd,Track,2019-11-28,33075.15
AECOM Ltd,Track,2019-11-28,196988.21
AECOM Ltd,Track,2019-11-28,38898.97
AECOM Ltd,Track,2019-11-29,27705.65
AECOM Ltd,Track,2019-11-29,153290.48
AGH Engineering Ltd,Electrification and Fixed Plant,2019-11-09,48264.00
AM1 Projects Ltd,Electrification and Fixed Plant,2019-11-09,40708.00
AM1 Projects Ltd,Electrification and Fixed Plant,2019-11-09,35915.01
AM1 Projects Ltd,Electrification and Fixed Plant,2019-11-09,57152.48
AMT-Sybex Ltd,Information Technology,2019-11-09,253571.00
APCOA Parking (UK) Ltd,Facilities - Soft Services,2019-11-09,202217.64
APCOA Parking (UK) Ltd,Facilities - Soft Services,2019-11-09,44380.00
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2019-11-09,377853.06
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2019-11-09,352716.71
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2019-11-09,331819.58
Abatis (UK) Ltd,Telecoms,2019-11-09,46665.00
Abellio East Anglia Ltd t/a Greater Anglia,Telecoms,2019-11-09,29578.01
Abellio ScotRail Ltd,Regulatory Charges,2019-11-09,266450.00
Abellio ScotRail Ltd,Regulatory Charges,2019-11-09,27293.72
Abellio ScotRail Ltd,Regulatory Charges,2019-11-09,35831.82
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-11-09,540046.41
