Supplier Name,Category Family,Invoice GL Date,Spend
1st Inrail Ltd,General Civils,2017-05-17,26253.02
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-05-19,48994.00
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-05-05,49785.50
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-05-25,48934.00
A P B Group Ltd,General Civils,2017-05-08,193188.77
A P B Group Ltd,General Civils,2017-05-03,193188.77
ABB Ltd,Electrification and Fixed Plant,2017-05-25,58175.00
ABB Ltd,Electrification and Fixed Plant,2017-05-10,484014.44
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-12,246184.12
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-02,376853.98
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-24,88612.78
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-19,45594.89
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-31,289196.84
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-19,281580.92
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-18,205378.76
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-10,43444.92
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-18,522453.31
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-11,36092.00
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-30,1540907.58
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-19,176878.34
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-17,4198255.26
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-10,1635219.15
ABC Electrification Ltd,Electrification and Fixed Plant,2017-05-17,1328275.45
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-05-28,41097.89
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-05-28,35438.94
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-05-16,95452.62
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-05-08,59228.53
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-05-19,29051.94
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-05-19,42796.00
AECOM Infrastructure & Environment UK Ltd,Track,2017-05-22,470709.03
AECOM Infrastructure & Environment UK Ltd,General Civils,2017-05-15,27353.13
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-05-02,49960.44
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-05-18,151104.21
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-05-22,190980.44
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-05-31,57124.04
AECOM Infrastructure & Environment UK Ltd,Track,2017-05-25,36272.74
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-05-15,108756.44
