Supplier Name,Category Family,Invoice GL Date,Spend
1st Inrail Ltd,Track,2019-12-07,83539.02
1st Inrail Ltd,Track,2019-12-07,139124.64
24-7 Industrial Services UK Ltd,Buildings,2019-12-07,25756.00
24-7 Industrial Services UK Ltd,Buildings,2019-12-07,36789.50
ABB Ltd,Electrification and Fixed Plant,2019-12-18,597875.27
ABB Ltd,HR and Training,2019-12-07,39488.00
ABP Associates Ltd,Facilities - Hard Services,2019-12-07,49904.12
AECOM Infrastructure & Environment UK Ltd,General Civils,2019-12-07,55179.94
AECOM Infrastructure & Environment UK Ltd,General Civils,2019-12-07,80491.02
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-12-07,85336.39
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-12-07,52028.01
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-12-07,29129.07
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-12-07,56218.92
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-12-07,50549.45
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-12-07,49018.37
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-12-07,82950.76
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-12-07,121244.91
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-12-07,37826.96
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-12-07,78690.79
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-12-07,31668.33
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-12-07,50280.77
AECOM Infrastructure & Environment UK Ltd,Track,2019-12-03,55598.26
AECOM Infrastructure & Environment UK Ltd,Track,2019-12-03,188008.97
AECOM Infrastructure & Environment UK Ltd,Track,2019-12-31,46911.35
AECOM Ltd,General Civils,2019-12-07,27543.30
AECOM Ltd,General Civils,2019-12-07,102055.61
AECOM Ltd,General Civils,2019-12-07,97877.73
AECOM Ltd,General Civils,2019-12-07,314299.57
AECOM Ltd,General Civils,2019-12-07,130276.78
AECOM Ltd,Professional Services Direct,2019-12-07,32118.99
AECOM Ltd,Professional Services Direct,2019-12-07,42185.29
AECOM Ltd,Professional Services Direct,2019-12-07,32232.00
AECOM Ltd,Professional Services Direct,2019-12-07,474099.46
AECOM Ltd,Professional Services Direct,2019-12-07,194093.71
AECOM Ltd,Professional Services Direct,2019-12-20,32367.26
AECOM Ltd,Professional Services Direct,2019-12-20,61673.13
AECOM Ltd,Track,2019-12-02,81826.08
AECOM Ltd,Track,2019-12-03,69887.62
AECOM Ltd,Track,2019-12-03,170262.87
AECOM Ltd,Track,2019-12-05,239609.34
AECOM Ltd,Track,2019-12-21,38825.80
AECOM Ltd,Track,2019-12-22,101254.31
AECOM Ltd,Track,2019-12-22,61628.82
AECOM Ltd,Track,2019-12-22,57856.83
AECOM Ltd,Track,2019-12-23,271727.45
AECOM Ltd,Track,2019-12-23,379221.47
AECOM Ltd,Track,2019-12-23,231052.87
AECOM Ltd,Track,2019-12-23,121982.30
AM1 Projects Ltd,Electrification and Fixed Plant,2019-12-07,86444.06
AM1 Projects Ltd,Electrification and Fixed Plant,2019-12-07,41240.23
AMT-Sybex Ltd,Information Technology,2019-12-07,144575.93
AMT-Sybex Ltd,Information Technology,2019-12-07,28200.00
APCOA Parking (UK) Ltd,Facilities - Soft Services,2019-12-07,202217.64
APCOA Parking (UK) Ltd,Facilities - Soft Services,2019-12-07,25050.66
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2019-12-07,105549.00
Abellio Greater Anglia Ltd,Facilities - Soft Services,2019-12-07,42490.26
Abellio ScotRail Ltd,Regulatory Charges,2019-12-07,38206.56
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-12-07,271071.78
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-12-07,375665.63
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-12-07,41274.00
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-12-07,448922.68
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-12-07,317587.69
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-12-07,317487.31
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2019-12-07,39899.75
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2019-12-17,36100.00
Adviserplus Business Solutions Ltd,HR and Training,2019-12-07,106000.00
Aggregate Industries UK Ltd,Ballast,2019-12-07,34148.44
Aggregate Industries UK Ltd,Ballast,2019-12-07,26813.54
Allstar Business Solutions Ltd,Road Fleet,2019-12-07,421796.16
Allstar Business Solutions Ltd,Road Fleet,2019-12-07,429181.24
Alstom Academy for Rail,Signalling,2019-12-07,171227.65
Alstom Academy for Rail,Signalling,2019-12-07,155284.62
Alstom Transport UK Ltd,Plant and Tools,2019-12-07,118000.00
Alstom Transport UK Ltd,Professional Services Direct,2019-12-07,590188.92
Alstom Transport UK Ltd,Signalling,2019-12-07,73529.14
Alstom Transport UK Ltd,Signalling,2019-12-07,26158.00
Alstom Transport UK Ltd,Signalling,2019-12-07,82884.13
Alstom Transport UK Ltd,Signalling,2019-12-07,35530.00
Alstom Transport UK Ltd,Signalling,2019-12-07,44979.68
Alstom Transport UK Ltd,Signalling,2019-12-07,187325.16
Alstom Transport UK Ltd,Signalling,2019-12-07,129168.00
Alstom Transport UK Ltd,Signalling,2019-12-09,1082934.59
Alstom Transport UK Ltd,Signalling,2019-12-11,135552.06
Alstom Transport UK Ltd,Signalling,2019-12-12,134680.23
Alstom Transport UK Ltd,Signalling,2019-12-12,389120.50
Alstom Transport UK Ltd,Signalling,2019-12-13,84921.44
Alstom Transport UK Ltd,Signalling,2019-12-17,288278.18
Alstom Transport UK Ltd,Signalling,2019-12-19,819283.95
Alstom Transport UK Ltd,Signalling,2019-12-19,64627.25
Alstom Transport UK Ltd,Signalling,2019-12-19,37066.78
Alstom Transport UK Ltd,Signalling,2019-12-23,540101.10
Alstom Transport UK Ltd,Signalling,2019-12-23,62217.00
Altran UK Ltd,Professional Services Direct,2019-12-07,33886.84
Alun Griffiths (Contractors) Ltd,Buildings,2019-12-09,89948.26
Alun Griffiths (Contractors) Ltd,Buildings,2019-12-17,44953.36
Alun Griffiths (Contractors) Ltd,Buildings,2019-12-18,165252.57
