Supplier Name,Category Family,Invoice GL Date,Spend
1st Inrail Ltd,Track,2020-09-19,70683.10
1st Inrail Ltd,Track,2020-09-19,48685.81
2Excel Aviation Ltd,Professional Services Direct,2020-09-19,25000.00
3Squared Ltd,Information Technology,2020-09-19,124524.40
ABP Associates Ltd,Facilities - Hard Services,2020-09-19,28100.38
ABP Associates Ltd,Facilities - Hard Services,2020-09-19,30980.80
ADJsoft Ltd t/a Dronecloud,Information Technology,2020-09-19,56750.00
AECOM Infrastructure & Environment UK Ltd,DSF National Multi-Discipline,2020-09-19,36921.34
AECOM Infrastructure & Environment UK Ltd,DSF National Multi-Discipline,2020-09-19,51546.08
AECOM Infrastructure & Environment UK Ltd,DSF National Multi-Discipline,2020-09-19,26450.85
AECOM Infrastructure & Environment UK Ltd,General Civils,2020-09-19,30386.01
AECOM Infrastructure & Environment UK Ltd,General Civils,2020-09-19,66409.87
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-09-19,42001.14
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-09-19,35424.28
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-09-19,234007.35
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-09-19,26061.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-09-19,30935.82
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-09-19,50000.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-09-19,35235.37
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-09-19,36629.29
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-09-19,41886.01
AECOM Ltd,General Civils,2020-09-19,98831.36
AECOM Ltd,General Civils,2020-09-19,102659.09
AECOM Ltd,General Civils,2020-09-19,28071.36
AECOM Ltd,General Civils,2020-09-19,177177.18
AECOM Ltd,General Civils,2020-09-19,245270.00
AECOM Ltd,General Civils,2020-09-19,69036.20
AECOM Ltd,Professional Services Direct,2020-09-19,50837.06
AECOM Ltd,Professional Services Direct,2020-09-19,114592.24
AECOM Ltd,Professional Services Direct,2020-09-19,67281.57
AECOM Ltd,Professional Services Direct,2020-09-19,48668.75
AECOM Ltd,Professional Services Direct,2020-09-19,60565.37
AECOM Ltd,Track,2020-09-11,110275.88
AECOM Ltd,Track,2020-09-11,157103.01
AECOM Ltd,Track,2020-09-14,92693.27
AECOM Ltd,Track,2020-09-14,54967.99
AECOM Ltd,Track,2020-09-18,84598.30
AECOM Ltd,Track,2020-09-18,62234.70
AECOM Ltd,Track,2020-09-24,32199.00
AECOM Ltd,Track,2020-09-25,119275.29
AECOM Ltd,Track,2020-09-25,330000.00
AEG Power Solutions Ltd,Signalling,2020-09-19,56918.00
