Supplier Name,Category Family,Invoice GL Date,Spend
1st Inrail Ltd,General Civils,2017-11-21,36754.35
2CL Communications Ltd,Telecoms,2017-11-02,41850.18
A R Cook & Son (Plant Hire) Ltd,Buildings,2017-11-09,29400.00
ABB Ltd,Electrification and Fixed Plant,2017-11-09,534470.73
ABB Ltd,Electrification and Fixed Plant,2017-11-29,1028916.85
ABC Electrification Ltd,Electrification and Fixed Plant,2017-11-28,2480488.71
ABC Electrification Ltd,Electrification and Fixed Plant,2017-11-23,3099686.15
ABC Electrification Ltd,Electrification and Fixed Plant,2017-11-30,819429.27
AECOM Infrastructure & Environment UK Ltd,Track,2017-11-28,30000.30
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-11-08,42451.89
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-11-27,247628.43
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-11-09,31612.37
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-11-27,31190.64
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-11-27,44483.50
AECOM Infrastructure & Environment UK Ltd,Track,2017-11-03,79289.44
AECOM Infrastructure & Environment UK Ltd,Track,2017-11-28,76891.37
AECOM Infrastructure & Environment UK Ltd,General Civils,2017-11-22,59975.41
AECOM Infrastructure & Environment UK Ltd,General Civils,2017-11-24,71406.25
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-11-13,46666.82
AECOM Infrastructure & Environment UK Ltd,Track,2017-11-27,146205.73
AECOM Infrastructure & Environment UK Ltd,Track,2017-11-27,53846.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-11-22,76577.46
AECOM Infrastructure & Environment UK Ltd,Track,2017-11-27,42384.00
AECOM Infrastructure & Environment UK Ltd,Track,2017-11-27,46743.01
AECOM Infrastructure & Environment UK Ltd,Track,2017-11-27,38461.00
AECOM Infrastructure & Environment UK Ltd,Track,2017-11-27,126758.16
AECOM Infrastructure & Environment UK Ltd,Track,2017-11-29,219110.64
AECOM Ltd,General Civils,2017-11-16,32511.90
AECOM Ltd,Professional Services Direct,2017-11-03,340872.11
AECOM Ltd,Professional Services Direct,2017-11-22,391310.41
AECOM Ltd,Professional Services Direct,2017-11-06,27166.71
AECOM Ltd,General Civils,2017-11-03,224313.99
AECOM Ltd,Professional Services Direct,2017-11-06,29309.14
AECOM Ltd,General Civils,2017-11-15,119018.07
AECOM Ltd,Professional Services Direct,2017-11-30,417473.65
AECOM Ltd,General Civils,2017-11-12,26081.84
AECOM Ltd,General Civils,2017-11-10,79340.17
AECOM Ltd,General Civils,2017-11-23,66414.97
AECOM Ltd,General Civils,2017-11-22,68351.80
AECOM Ltd,General Civils,2017-11-10,402442.08
AECOM Ltd,General Civils,2017-11-24,254799.74
AECOM Ltd,Professional Services Direct,2017-11-13,207792.00
AECOM Ltd,General Civils,2017-11-01,85233.00
AM1 Projects Ltd,Electrification and Fixed Plant,2017-11-12,25990.91
AM1 Projects Ltd,Electrification and Fixed Plant,2017-11-12,83347.61
AM1 Projects Ltd,Electrification and Fixed Plant,2017-11-27,103000.00
AMA XPERTEYE Ltd,Information Technology,2017-11-14,27900.00
APCOA Parking (UK) Ltd,Facilities - Soft Services,2017-11-08,188431.32
APCOA Parking (UK) Ltd,Facilities - Soft Services,2017-11-20,188431.32
ASE Corporate Eyecare Ltd,HR and Training,2017-11-13,38933.56
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2017-11-22,201461.50
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2017-11-24,201461.50
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2017-11-24,28768.87
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2017-11-10,241280.76
Abdex Hose & Couplings Ltd,Rail Fleet,2017-11-24,28050.00
Abellio East Anglia Ltd t/a Greater Anglia,Supplies and Services,2017-11-20,36064.80
Abellio East Anglia Ltd t/a Greater Anglia,Regulatory Charges,2017-11-02,75000.00
Abellio East Anglia Ltd t/a Greater Anglia,Telecoms,2017-11-24,27531.69
Abellio Greater Anglia Ltd,Regulatory Charges,2017-11-27,203000.00
Abellio ScotRail Ltd,Telecoms,2017-11-21,83620.40
Abellio ScotRail Ltd,Telecoms,2017-11-21,101035.83
Abellio ScotRail Ltd,Telecoms,2017-11-21,25868.46
Abellio ScotRail Ltd,Telecoms,2017-11-14,76332.40
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-11-06,362756.69
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-11-07,360302.06
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-11-14,314712.79
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-11-20,392129.62
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-11-28,272574.64
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-11-02,362756.69
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-11-01,268249.52
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2017-11-06,107514.72
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2017-11-04,27268.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2017-11-27,51840.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2017-11-27,32355.43
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2017-11-27,92298.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2017-11-09,27159.20
Adviserplus Business Solutions Ltd,HR and Training,2017-11-10,90456.78
Adviserplus Business Solutions Ltd,HR and Training,2017-11-21,112608.00
Aggregate Industries UK Ltd,Logistics,2017-11-21,48518.95
Alan Dick Communications Ltd,Telecoms,2017-11-17,107295.38
Alan Dick Communications Ltd,Telecoms,2017-11-02,51895.70
Allstar Business Solutions Ltd,Road Fleet,2017-11-10,340478.78
Allstar Business Solutions Ltd,Road Fleet,2017-11-10,330327.50
Allstar Business Solutions Ltd,Road Fleet,2017-11-15,360799.95
Allstar Business Solutions Ltd,Road Fleet,2017-11-10,360799.95
Alstom Transport UK Ltd,Professional Services Direct,2017-11-13,166352.95
Alstom Transport UK Ltd,Signalling,2017-11-24,213435.00
Alstom Transport UK Ltd,Signalling,2017-11-06,1949827.86
Alstom Transport UK Ltd,Signalling,2017-11-10,77887.91
Alstom Transport UK Ltd,Signalling,2017-11-23,331556.41
Alstom Transport UK Ltd,Signalling,2017-11-17,104733.19
Alstom Transport UK Ltd,Signalling,2017-11-01,1437958.75
Alstom Transport UK Ltd,Signalling,2017-11-28,1083461.89
Alstom Transport UK Ltd,Signalling,2017-11-27,25410.00
Alstom Transport UK Ltd,Signalling,2017-11-20,25410.00
Alstom Transport UK Ltd,Signalling,2017-11-01,4053610.44
Altran UK Ltd,Professional Services Direct,2017-11-30,290000.00
