Supplier Name,Category Family,Invoice GL Date,Spend
1st Inrail Ltd,Track,2020-08-22,32089.44
1st Inrail Ltd,Track,2020-08-22,33521.18
1st Inrail Ltd,Track,2020-08-22,34270.43
1st Inrail Ltd,Track,2020-08-22,32684.31
1st Inrail Ltd,Track,2020-08-22,29589.19
1st Inrail Ltd,Track,2020-08-22,32360.95
3Squared Ltd,Information Technology,2020-08-22,158081.57
3Squared Ltd,Information Technology,2020-08-22,177000.00
ABP Associates Ltd,Facilities - Hard Services,2020-08-22,25993.60
AECOM Infrastructure & Environment UK Ltd,DSF National Multi-Discipline,2020-08-22,30235.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-08-22,27759.35
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-08-22,35542.23
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-08-22,83391.42
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-08-22,40477.50
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-08-22,50000.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-08-22,29907.71
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-08-22,48555.51
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-08-22,75022.70
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-08-22,42001.14
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-08-22,33609.90
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-08-22,26465.12
AECOM Infrastructure & Environment UK Ltd,Track,2020-08-14,57097.93
AECOM Infrastructure & Environment UK Ltd,Track,2020-08-18,233022.97
AECOM Ltd,General Civils,2020-08-22,29800.00
AECOM Ltd,Professional Services Direct,2020-08-22,183681.29
AECOM Ltd,Professional Services Direct,2020-08-22,70805.72
AECOM Ltd,Professional Services Direct,2020-08-22,43043.52
AECOM Ltd,Professional Services Direct,2020-08-22,177073.38
AECOM Ltd,Track,2020-08-12,221083.35
AECOM Ltd,Track,2020-08-12,36619.00
AECOM Ltd,Track,2020-08-14,166321.11
AECOM Ltd,Track,2020-08-14,78049.58
AECOM Ltd,Track,2020-08-14,54134.29
AECOM Ltd,Track,2020-08-14,29872.46
AECOM Ltd,Track,2020-08-17,244894.76
AECOM Ltd,Track,2020-08-17,36655.81
AECOM Ltd,Track,2020-08-18,105016.31
AECOM Ltd,Track,2020-08-24,809630.39
AECOM Ltd,Track,2020-08-27,32434.81
AEG Power Solutions Ltd,Electrification and Fixed Plant,2020-08-22,28225.44
AEG Power Solutions Ltd,Electrification and Fixed Plant,2020-08-22,44529.04
AMT-Sybex Ltd,Information Technology,2020-08-22,61800.00
AMT-Sybex Ltd,Information Technology,2020-08-22,64000.00
AMT-Sybex Ltd,Information Technology,2020-08-22,41200.00
AMT-Sybex Ltd,Information Technology,2020-08-22,123768.00
APCOA Parking (UK) Ltd,Facilities - Soft Services,2020-08-22,69054.96
APCOA Parking (UK) Ltd,Facilities - Soft Services,2020-08-22,37326.88
APCOA Parking (UK) Ltd,Facilities - Soft Services,2020-08-22,75418.64
APCOA Parking (UK) Ltd,Facilities - Soft Services,2020-08-22,35559.20
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2020-08-22,38357.13
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2020-08-22,189583.89
Abellio ScotRail Ltd,Land & Property Acquisitions (incl. Business Consultancy),2020-08-22,89172.13
Abellio ScotRail Ltd,Recruitment Services,2020-08-22,124495.67
Abellio ScotRail Ltd,Regulatory Charges,2020-08-27,65000.00
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2020-08-22,51866.55
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2020-08-22,91330.50
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2020-08-22,114976.54
Acieries et Laminoirs de Rives,Unspecified,2020-08-22,27216.00
Acorn Rail Ltd,General Civils,2020-08-22,73323.02
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-08-06,300000.00
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-08-22,31792.50
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-08-25,871500.00
Adviserplus Business Solutions Ltd,HR and Training,2020-08-22,106000.00
Afiniti Consultants LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-08-22,62641.91
Alchemmy Consulting Ltd,Land & Property Acquisitions (incl. Business Consultancy),2020-08-22,58425.00
Alchemmy Consulting Ltd,Land & Property Acquisitions (incl. Business Consultancy),2020-08-22,187554.76
Allstar Business Solutions Ltd,Road Fleet,2020-08-22,420724.02
Allstar Business Solutions Ltd,Road Fleet,2020-08-22,429278.10
Allstar Business Solutions Ltd,Road Fleet,2020-08-22,410490.50
Allstar Business Solutions Ltd,Road Fleet,2020-08-22,424963.76
Alstom Product and Services Limited (APSL),Professional Services Direct,2020-08-06,78026.68
Alstom Product and Services Limited (APSL),Professional Services Direct,2020-08-12,988684.47
Alstom Product and Services Limited (APSL),Signalling,2020-08-22,161780.82
Alstom Product and Services Limited (APSL),Signalling,2020-08-22,85147.80
Alstom Product and Services Limited (APSL),Signalling,2020-08-22,39687.33
Alstom Product and Services Limited (APSL),Signalling,2020-08-22,183969.66
