Supplier Name,Category Family,Invoice GL Date,Spend
1st Inrail Ltd,Track,2020-02-01,32096.78
1st Inrail Ltd,Track,2020-02-01,45312.40
1st Inrail Ltd,Track,2020-02-01,48560.01
1st Inrail Ltd,Track,2020-02-01,32777.04
1st Inrail Ltd,Track,2020-02-01,25349.20
1st Inrail Ltd,Track,2020-02-01,25106.04
1st Inrail Ltd,Track,2020-02-01,49947.02
1st Inrail Ltd,Track,2020-02-01,40032.63
1st Inrail Ltd,Track,2020-02-29,45312.40
1st Inrail Ltd,Track,2020-02-29,30730.66
1st Inrail Ltd,Track,2020-02-29,29858.38
A D Modular Ltd,Plant and Tools,2020-02-01,44000.00
A D Modular Ltd,Plant and Tools,2020-02-29,30000.00
A P Webb Plant Hire Ltd,On Track Plant,2020-02-24,27560.00
ABP Associates Ltd,Facilities - Hard Services,2020-02-01,68638.93
ABP Associates Ltd,Facilities - Hard Services,2020-02-29,75914.06
AECOM Infrastructure & Environment UK Ltd,General Civils,2020-02-01,50061.29
AECOM Infrastructure & Environment UK Ltd,General Civils,2020-02-01,53541.08
AECOM Infrastructure & Environment UK Ltd,General Civils,2020-02-29,59545.18
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2020-02-29,58495.22
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,88897.83
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,41803.23
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,29865.64
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,35149.23
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,33510.23
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,115387.81
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,38850.46
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,25704.15
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,102760.61
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,74145.41
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,56932.53
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,33254.83
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2020-02-01,27017.85
