Supplier Name,Category Family,Invoice GL Date,Spend
ABB Ltd,Electrification and Fixed Plant,2017-12-22,366043.04
ABB Ltd,Plant and Tools,2017-12-20,36949.22
ABC Electrification Ltd,Electrification and Fixed Plant,2017-12-20,2484751.55
ABC Electrification Ltd,Electrification and Fixed Plant,2017-12-15,2470797.59
ABC Electrification Ltd,Electrification and Fixed Plant,2017-12-18,1587562.62
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-12-05,38994.23
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-12-18,253790.64
AECOM Infrastructure & Environment UK Ltd,Track,2017-12-22,98852.90
AECOM Infrastructure & Environment UK Ltd,Track,2017-12-22,72358.90
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-12-06,50485.17
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-12-07,28568.70
AECOM Infrastructure & Environment UK Ltd,Track,2017-12-18,46154.00
AECOM Infrastructure & Environment UK Ltd,Track,2017-12-18,42616.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-12-18,93890.00
AECOM Infrastructure & Environment UK Ltd,General Civils,2017-12-05,478314.13
AECOM Infrastructure & Environment UK Ltd,Track,2017-12-19,35202.88
AECOM Infrastructure & Environment UK Ltd,Track,2017-12-19,36539.00
AECOM Infrastructure & Environment UK Ltd,Track,2017-12-07,308379.69
AECOM Infrastructure & Environment UK Ltd,Track,2017-12-18,68567.76
AECOM Infrastructure & Environment UK Ltd,Track,2017-12-18,161272.00
AECOM Infrastructure & Environment UK Ltd,Track,2017-12-06,357565.66
AECOM Infrastructure & Environment UK Ltd,Track,2017-12-18,90081.48
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-12-05,57553.27
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-12-18,100549.75
AECOM Ltd,General Civils,2017-12-14,71463.18
AECOM Ltd,Professional Services Direct,2017-12-18,424724.58
AECOM Ltd,General Civils,2017-12-08,203322.66
AECOM Ltd,General Civils,2017-12-28,68475.13
AECOM Ltd,General Civils,2017-12-28,51977.83
AECOM Ltd,Professional Services Direct,2017-12-05,30579.38
AECOM Ltd,Professional Services Direct,2017-12-19,255157.35
AECOM Ltd,General Civils,2017-12-18,25364.15
AECOM Ltd,General Civils,2017-12-10,58842.40
AECOM Ltd,General Civils,2017-12-19,50128.58
AECOM Ltd,General Civils,2017-12-19,75457.24
AECOM Ltd,General Civils,2017-12-19,351157.88
AECOM Ltd,Professional Services Direct,2017-12-12,27274.66
AECOM Ltd,General Civils,2017-12-19,41801.64
AECOM Ltd,General Civils,2017-12-19,115534.06
AM1 Projects Ltd,Electrification and Fixed Plant,2017-12-11,34110.93
APCOA Parking (UK) Ltd,Facilities - Soft Services,2017-12-21,188431.32
ASE Corporate Eyecare Ltd,HR and Training,2017-12-06,26600.72
Abellio East Anglia Ltd t/a Greater Anglia,Supplies and Services,2017-12-10,31600.80
Abellio Greater Anglia Ltd,Professional Services Direct,2017-12-19,269936.75
Abellio Greater Anglia Ltd,Regulatory Charges,2017-12-14,625457.42
Abellio ScotRail Ltd,Telecoms,2017-12-18,39950.00
Abellio ScotRail Ltd,Regulatory Charges,2017-12-21,375577.50
Abellio ScotRail Ltd,Utilities,2017-12-01,203968.67
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-12-04,311365.79
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-12-14,264351.96
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-12-14,29500.00
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-12-18,459916.36
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-12-28,322346.26
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2017-12-05,43351.78
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2017-12-06,42593.31
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2017-12-05,34655.86
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2017-12-20,58794.07
Adviserplus Business Solutions Ltd,HR and Training,2017-12-18,112136.00
Aggregate Industries UK Ltd,Logistics,2017-12-28,49781.80
Allbatteries UK Ltd,,2017-12-07,52895.40
Allbatteries UK Ltd,,2017-12-07,62094.60
Allstar Business Solutions Ltd,Road Fleet,2017-12-07,364381.76
Allstar Business Solutions Ltd,Road Fleet,2017-12-20,385128.10
Allstar Business Solutions Ltd,Road Fleet,2017-12-19,383631.74
Alstom Transport UK Ltd,Professional Services Direct,2017-12-07,164506.57
Alstom Transport UK Ltd,Professional Services Direct,2017-12-11,177146.04
Alstom Transport UK Ltd,Signalling,2017-12-29,52000.00
Alstom Transport UK Ltd,Signalling,2017-12-29,46303.00
Alstom Transport UK Ltd,Signalling,2017-12-05,2088138.47
Alstom Transport UK Ltd,Signalling,2017-12-08,37257.93
Alstom Transport UK Ltd,Signalling,2017-12-07,29347.29
Alstom Transport UK Ltd,Signalling,2017-12-22,168661.47
Alstom Transport UK Ltd,Signalling,2017-12-22,240718.29
Alstom Transport UK Ltd,Signalling,2017-12-21,1306068.24
Alstom Transport UK Ltd,Signalling,2017-12-01,3060149.81
Alstom Transport UK Ltd,Signalling,2017-12-19,3709782.80
Alstom Transport UK Ltd,Signalling,2017-12-04,42297.65
Altran UK Ltd,Professional Services Direct,2017-12-11,84677.96
Altran UK Ltd,Professional Services Direct,2017-12-05,41916.36
Alun Griffiths (Contractors) Ltd,General Civils,2017-12-18,37877.92
Alun Griffiths (Contractors) Ltd,General Civils,2017-12-21,89906.58
Alun Griffiths (Contractors) Ltd,General Civils,2017-12-04,57234.59
Alun Griffiths (Contractors) Ltd,General Civils,2017-12-18,55618.41
Alun Griffiths (Contractors) Ltd,General Civils,2017-12-20,166246.00
