Supplier Name,Category Family,Invoice GL Date,Spend
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-08-31,34895.50
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-08-31,49419.00
ABB Ltd,Electrification and Fixed Plant,2017-08-04,301606.65
ABB Ltd,Electrification and Fixed Plant,2017-08-03,414111.50
ABC Electrification Ltd,Electrification and Fixed Plant,2017-08-09,83466.03
ABC Electrification Ltd,Electrification and Fixed Plant,2017-08-09,39182.57
ABC Electrification Ltd,Electrification and Fixed Plant,2017-08-09,198631.04
ABC Electrification Ltd,Electrification and Fixed Plant,2017-08-09,228075.80
ABC Electrification Ltd,Electrification and Fixed Plant,2017-08-16,83249.96
ABC Electrification Ltd,Electrification and Fixed Plant,2017-08-24,30618.94
ABC Electrification Ltd,Electrification and Fixed Plant,2017-08-16,2193004.33
ABC Electrification Ltd,Electrification and Fixed Plant,2017-08-31,54984.90
ABC Electrification Ltd,Electrification and Fixed Plant,2017-08-09,2234974.24
ABC Electrification Ltd,Electrification and Fixed Plant,2017-08-02,2296885.53
ABC Electrification Ltd,Electrification and Fixed Plant,2017-08-03,1125927.69
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-08-03,84174.13
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-08-10,168429.93
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-08-30,148443.69
AECOM Infrastructure & Environment UK Ltd,Track,2017-08-18,39896.24
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-08-09,37557.98
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-08-03,40193.77
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-08-04,75664.25
AECOM Infrastructure & Environment UK Ltd,Track,2017-08-16,28471.42
AECOM Infrastructure & Environment UK Ltd,Track,2017-08-11,76923.00
AECOM Infrastructure & Environment UK Ltd,General Civils,2017-08-22,42164.97
AECOM Infrastructure & Environment UK Ltd,Track,2017-08-10,60864.16
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-08-24,72394.94
AECOM Infrastructure & Environment UK Ltd,Track,2017-08-15,62365.00
AECOM Infrastructure & Environment UK Ltd,Track,2017-08-10,226920.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-08-03,44216.25
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-08-21,48652.00
AECOM Infrastructure & Environment UK Ltd,Track,2017-08-10,28484.71
AECOM Infrastructure & Environment UK Ltd,Track,2017-08-15,38461.00
AECOM Infrastructure & Environment UK Ltd,Track,2017-08-10,88963.55
AECOM Infrastructure & Environment UK Ltd,Track,2017-08-10,128758.08
AECOM Infrastructure & Environment UK Ltd,Track,2017-08-10,280731.94
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-08-03,100067.26
AECOM Ltd,Professional Services Direct,2017-08-21,468356.33
AECOM Ltd,General Civils,2017-08-09,84867.47
AECOM Ltd,Professional Services Direct,2017-08-07,49355.70
AECOM Ltd,General Civils,2017-08-03,49761.03
AECOM Ltd,General Civils,2017-08-24,40742.82
AECOM Ltd,General Civils,2017-08-01,65973.09
