Supplier Name,Category Family,Invoice GL Date,Spend
1st Inrail Ltd,Track,2019-04-27,34383.44
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-04-27,49117.97
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-04-27,26670.50
A D Modular Ltd,Plant and Tools,2019-04-27,67430.74
A G Flooring Ltd,Buildings,2019-04-27,26213.64
A J Paveley & Co,Buildings,2019-04-27,50973.06
A J Paveley & Co,Buildings,2019-04-27,42996.94
A R Cook & Son (Plant Hire) Ltd,Buildings,2019-04-27,47850.00
ABB Ltd,Electrification and Fixed Plant,2019-04-10,1299199.61
ABB Ltd,Telecoms,2019-04-27,37500.00
AECOM Infrastructure & Environment UK Ltd,General Civils,2019-04-27,286408.08
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-12,48777.17
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-27,26621.36
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-27,64747.98
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-27,44184.34
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-27,58678.44
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-27,44403.59
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-27,75435.11
AECOM Infrastructure & Environment UK Ltd,Track,2019-04-23,26718.92
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-27,30947.75
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-27,27659.61
AECOM Infrastructure & Environment UK Ltd,General Civils,2019-04-27,70462.28
AECOM Infrastructure & Environment UK Ltd,General Civils,2019-04-27,67141.53
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-04-27,31481.43
AECOM Infrastructure & Environment UK Ltd,Track,2019-04-23,69885.00
AECOM Infrastructure & Environment UK Ltd,Track,2019-04-18,46008.00
AECOM Infrastructure & Environment UK Ltd,Track,2019-04-17,468337.90
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-23,102200.41
AECOM Infrastructure & Environment UK Ltd,Track,2019-04-23,69885.00
AECOM Infrastructure & Environment UK Ltd,General Civils,2019-04-27,43650.00
AECOM Infrastructure & Environment UK Ltd,General Civils,2019-04-27,36101.16
AECOM Infrastructure & Environment UK Ltd,Track,2019-04-18,58631.00
AECOM Infrastructure & Environment UK Ltd,Track,2019-04-17,443402.53
AECOM Infrastructure & Environment UK Ltd,Track,2019-04-18,107693.00
AECOM Infrastructure & Environment UK Ltd,Track,2019-04-17,133058.01
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-27,26708.56
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-04-27,27068.20
AECOM Ltd,General Civils,2019-04-27,34526.10
AECOM Ltd,General Civils,2019-04-27,562102.68
AECOM Ltd,General Civils,2019-04-27,30003.04
AECOM Ltd,General Civils,2019-04-27,63028.47
AECOM Ltd,General Civils,2019-04-17,183260.83
AEG Power Solutions Ltd,Electrification and Fixed Plant,2019-04-27,32590.00
AEG Power Solutions Ltd,Electrification and Fixed Plant,2019-04-27,41252.48
AM1 Projects Ltd,Electrification and Fixed Plant,2019-04-27,461503.41
AM1 Projects Ltd,Electrification and Fixed Plant,2019-04-27,36626.34
AM1 Projects Ltd,Electrification and Fixed Plant,2019-04-27,72799.63
AM1 Projects Ltd,Electrification and Fixed Plant,2019-04-27,40051.97
AMCL Systems Engineering Ltd t/a Vertex Systems Engineering,Professional Services Direct,2019-04-27,31623.26
APCOA Parking (UK) Ltd,Facilities - Soft Services,2019-04-27,197393.40
ASRA Construction Services Ltd (ACSL),Regulatory Charges,2019-04-27,207927.82
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2019-04-27,222163.12
Aaron Rail Ltd,Security Solutions,2019-04-27,37663.75
Abellio East Anglia Ltd t/a Greater Anglia,Regulatory Charges,2019-04-27,559754.45
Abellio East Anglia Ltd t/a Greater Anglia,Regulatory Charges,2019-04-27,110000.00
Abellio East Anglia Ltd t/a Greater Anglia,Regulatory Charges,2019-04-27,110000.00
Abellio East Anglia Ltd t/a Greater Anglia,Regulatory Charges,2019-04-27,104854.79
Abellio East Anglia Ltd t/a Greater Anglia,Regulatory Charges,2019-04-27,80219.18
Abellio East Anglia Ltd t/a Greater Anglia,Regulatory Charges,2019-04-27,275000.00
Abellio East Anglia Ltd t/a Greater Anglia,Telecoms,2019-04-27,218969.60
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,1169414.46
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,688337.65
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,1420100.37
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,226168.18
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,33295.22
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,54307.78
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,522474.46
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,472213.11
Abellio ScotRail Ltd,Telecoms,2019-04-27,30518.06
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,26585.79
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,110557.67
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,3076130.44
Abellio ScotRail Ltd,Regulatory Charges,2019-04-27,94123.04
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-04-27,85540.11
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-04-27,452723.84
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-04-27,212721.83
Acorn Rail Ltd,Infrastructure Support Services,2019-04-27,54404.00
Actavo Building Solutions (UK) Ltd,Professional Services Direct,2019-04-23,45145.70
Active Risk Ltd,Information Technology,2019-04-27,186738.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-04-01,90000.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-04-27,25235.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-04-27,69494.30
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-04-01,32000.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-04-01,25000.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-04-27,509004.97
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-04-27,26424.20
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-04-02,570659.50
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-04-02,89340.50
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-04-01,546000.00
Advanced Power Services Ltd,Electrification and Fixed Plant,2019-04-27,36436.01
Adviserplus Business Solutions Ltd,HR and Training,2019-04-27,106000.00
Alan Dick Communications Ltd,Telecoms,2019-04-04,37921.23
Allied Insulators Ltd,Plant and Tools,2019-04-27,27544.75
Allstar Business Solutions Ltd,Road Fleet,2019-04-27,413961.45
Allstar Business Solutions Ltd,Road Fleet,2019-04-27,381556.10
Allstar Business Solutions Ltd,Road Fleet,2019-04-27,393381.40
Alstom Transport UK Ltd,Signalling,2019-04-27,276553.89
Alstom Transport UK Ltd,Information Technology,2019-04-27,106118.00
Alstom Transport UK Ltd,Signalling,2019-04-17,67701.54
Alstom Transport UK Ltd,Professional Services Direct,2019-04-27,480475.90
Alstom Transport UK Ltd,Signalling,2019-04-12,407865.60
Alstom Transport UK Ltd,Signalling,2019-04-16,463002.22
Alstom Transport UK Ltd,Plant and Tools,2019-04-27,59000.00
Alstom Transport UK Ltd,Signalling,2019-04-11,55523.92
Alstom Transport UK Ltd,Signalling,2019-04-27,38663.06
Alstom Transport UK Ltd,Signalling,2019-04-30,90389.55
Alstom Transport UK Ltd,Signalling,2019-04-25,1926938.32
Alstom Transport UK Ltd,Signalling,2019-04-17,173700.94
Alstom Transport UK Ltd,Signalling,2019-04-23,130921.15
Alstom Transport UK Ltd,Signalling,2019-04-17,204907.59
Alstom Transport UK Ltd,Professional Services Direct,2019-04-27,83483.98
Alstom Transport UK Ltd,Professional Services Direct,2019-04-27,61217.65
Alstom Transport UK Ltd,Signalling,2019-04-15,75812.59
Altran UK Ltd,Professional Services Direct,2019-04-27,46555.27
Altran UK Ltd,Professional Services Direct,2019-04-27,79000.00
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-29,136467.83
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-15,212971.93
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-16,97567.59
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-29,296523.33
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-30,29158.53
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-15,227673.77
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-15,86017.70
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-27,86393.28
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-27,716875.05
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-09,141692.97
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-17,27318.23
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-18,25078.24
Alun Griffiths (Contractors) Ltd,Buildings,2019-04-11,705849.95
Alun Griffiths (Contractors) Ltd,Buildings,2019-04-24,86769.46
Alun Griffiths (Contractors) Ltd,Buildings,2019-04-27,65647.30
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-12,158475.32
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-11,220181.41
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-11,33216.38
Alun Griffiths (Contractors) Ltd,General Civils,2019-04-10,221989.70
Alun Griffiths (Contractors) Ltd,Buildings,2019-04-12,38445.27
Amalgamated Construction Ltd,General Civils,2019-04-15,54971.99
Amalgamated Construction Ltd,Buildings,2019-04-24,3058117.63
Amalgamated Construction Ltd,Buildings,2019-04-10,41767.99
Amalgamated Construction Ltd,Buildings,2019-04-10,28256.81
Amalgamated Construction Ltd,Buildings,2019-04-10,32646.54
Amalgamated Construction Ltd,General Civils,2019-04-10,68607.90
Amalgamated Construction Ltd,General Civils,2019-04-10,50317.45
Amalgamated Construction Ltd,General Civils,2019-04-10,64991.87
Amalgamated Construction Ltd,General Civils,2019-04-25,181962.07
Amalgamated Construction Ltd,General Civils,2019-04-13,85795.67
Amalgamated Construction Ltd,General Civils,2019-04-11,193717.41
Amalgamated Construction Ltd,Buildings,2019-04-24,94236.98
Amalgamated Construction Ltd,General Civils,2019-04-10,58634.78
Amalgamated Construction Ltd,General Civils,2019-04-17,30732.94
Amalgamated Construction Ltd,General Civils,2019-04-10,27986.09
Amalgamated Construction Ltd,Buildings,2019-04-08,30057.75
